State,ID,District,Students_tested,Reading_proficiency_rate,Average_proficiency,Diff_from_mean_abs
New york,3619710,Montauk union free school district,165,,54.32355555555556,
New york,3619740,Monticello central school district,1295,26.0,54.32355555555556,28.323555555555558
New york,3619800,Moravia central school district,434,35.0,54.32355555555556,19.323555555555558
New york,3619830,Moriah central school district,363,36.0,54.32355555555556,18.323555555555558
New york,3619860,Morris central school district,175,,54.32355555555556,
New york,3619890,Morristown central school district,133,,54.32355555555556,
New york,3619920,Morrisville-eaton central school district,267,36.0,54.32355555555556,18.323555555555558
New york,3619950,Bedford central school district,2074,51.0,54.32355555555556,3.323555555555558
New york,3620010,Mount morris central school district,226,27.0,54.32355555555556,27.323555555555558
New york,3620040,Mount sinai union free school district,774,60.0,54.32355555555556,5.676444444444442
New york,3620100,Mount vernon school district,3906,23.0,54.32355555555556,31.323555555555558
New york,3620160,Mount pleasant central school district,695,59.0,54.32355555555556,4.676444444444442
New york,3620170,Mount pleasant-blythedale union free school district,29,,54.32355555555556,
New york,3620190,Nanuet union free school district,995,59.0,54.32355555555556,4.676444444444442
New york,3620220,Naples central school district,275,44.0,54.32355555555556,10.323555555555558
New york,3620340,Clarkstown central school district,3406,58.0,54.32355555555556,3.676444444444442
New york,3620370,New hartford central school district,764,65.0,54.32355555555556,10.676444444444442
New york,3620400,New hyde park-garden city park union free school district,735,58.0,54.32355555555556,3.676444444444442
New york,3620430,New lebanon central school district,179,,54.32355555555556,
New york,3620460,New paltz central school district,572,52.0,54.32355555555556,2.323555555555558
New york,3620490,New rochelle city school district,4472,43.0,54.32355555555556,11.323555555555558
New york,3620520,New suffolk common school district,6,,54.32355555555556,
New york,3620610,New york mills union free school district,119,,54.32355555555556,
New york,3620640,Newark central school district,841,32.0,54.32355555555556,22.323555555555558
New york,3620670,Newark valley central school district,509,41.0,54.32355555555556,13.323555555555558
New york,3620700,Newburgh city school district,5278,30.0,54.32355555555556,24.323555555555558
New york,3620730,Newcomb central school district,32,,54.32355555555556,
New york,3620760,Newfane central school district,682,46.0,54.32355555555556,8.323555555555558
New york,3620790,Newfield central school district,354,34.0,54.32355555555556,20.323555555555558
New york,3620820,Niagara falls city school district,3144,27.0,54.32355555555556,27.323555555555558
New york,3620850,Niagara-wheatfield central school district,1375,53.0,54.32355555555556,1.3235555555555578
New york,3620880,Niskayuna central school district,1998,62.0,54.32355555555556,7.676444444444442
New york,3620910,North babylon union free school district,1342,50.0,54.32355555555556,4.323555555555558
New york,3620940,North bellmore union free school district,485,46.0,54.32355555555556,8.323555555555558
New york,3620970,North collins central school district,195,,54.32355555555556,
New york,3621000,North colonie csd,2638,58.0,54.32355555555556,3.676444444444442
New york,3621120,North merrick union free school district,335,47.0,54.32355555555556,7.323555555555558
New york,3621180,North salem central school district,523,65.0,54.32355555555556,10.676444444444442
New york,3621210,North syracuse central school district,3828,38.0,54.32355555555556,16.323555555555558
New york,3621240,North tonawanda city school district,1110,45.0,54.32355555555556,9.323555555555558
New york,3621250,Northeastern clinton central school district,493,45.0,54.32355555555556,9.323555555555558
New york,3621260,Northern adirondack central school district,310,45.0,54.32355555555556,9.323555555555558
New york,3621270,Northport-east northport union free school district,1673,64.0,54.32355555555556,9.676444444444442
New york,3621300,Northville central school district,223,39.0,54.32355555555556,15.323555555555558
New york,3621330,Norwich city school district,800,36.0,54.32355555555556,18.323555555555558
New york,3621360,Norwood-norfolk central school district,404,29.0,54.32355555555556,25.323555555555558
New york,3621450,Dalton-nunda central school district (keshequa),318,37.0,54.32355555555556,17.323555555555558
New york,3621480,Nyack union free school district,1181,47.0,54.32355555555556,7.323555555555558
New york,3621510,Oakfield-alabama central school district,356,38.0,54.32355555555556,16.323555555555558
New york,3621540,Fire island union free school district,14,,54.32355555555556,
New york,3621570,Oceanside union free school district,2114,54.0,54.32355555555556,0.3235555555555578
New york,3621630,Odessa-montour central school district,359,37.0,54.32355555555556,17.323555555555558
New york,3621660,Ogdensburg city school district,758,34.0,54.32355555555556,20.323555555555558
New york,3621720,Olean city school district,926,33.0,54.32355555555556,21.323555555555558
New york,3621780,Oneonta city school district,464,55.0,54.32355555555556,0.6764444444444422
New york,3621810,Onondaga central school district,332,41.0,54.32355555555556,13.323555555555558
New york,3621840,Onteora central school district,344,55.0,54.32355555555556,0.6764444444444422
New york,3621900,Orchard park central school district,1817,60.0,54.32355555555556,5.676444444444442
New york,3621930,Oysterponds union free school district,30,,54.32355555555556,
New york,3621960,Oriskany central school district,292,45.0,54.32355555555556,9.323555555555558
New york,3622020,Ossining union free school district,1986,33.0,54.32355555555556,21.323555555555558
New york,3622050,Oswego city school district,1723,36.0,54.32355555555556,18.323555555555558
New york,3622100,Georgetown-south otselic central school district,141,,54.32355555555556,
New york,3622140,South seneca central school district,263,37.0,54.32355555555556,17.323555555555558
New york,3622170,Owego-apalachin central school district,1002,41.0,54.32355555555556,13.323555555555558
New york,3622200,Van hornesville-owen d young central school district,100,,54.32355555555556,
New york,3622260,Oxford academy and central school district,376,36.0,54.32355555555556,18.323555555555558
New york,3622290,Oyster bay-east norwich central school district,629,57.0,54.32355555555556,2.676444444444442
New york,3622380,Palmyra-macedon central school district,834,42.0,54.32355555555556,12.323555555555558
New york,3622410,Panama central school district,253,43.0,54.32355555555556,11.323555555555558
New york,3622440,Parishville-hopkinton central school district,161,,54.32355555555556,
New york,3622470,Patchogue-medford union free school district,1722,46.0,54.32355555555556,8.323555555555558
New york,3622500,Pavilion central school district,291,44.0,54.32355555555556,10.323555555555558
New york,3622530,Pawling central school district,497,50.0,54.32355555555556,4.323555555555558
New york,3622560,Pearl river union free school district,970,65.0,54.32355555555556,10.676444444444442
New york,3622650,Peekskill city school district,1471,22.0,54.32355555555556,32.32355555555556
New york,3622680,Pelham union free school district,1359,65.0,54.32355555555556,10.676444444444442
New york,3622710,Penfield central school district,1785,66.0,54.32355555555556,11.676444444444442
New york,3622740,Penn yan central school district,607,36.0,54.32355555555556,18.323555555555558
New york,3622770,Perry central school district,386,41.0,54.32355555555556,13.323555555555558
New york,3622830,Peru central school district,641,39.0,54.32355555555556,15.323555555555558
New york,3622890,Phelps-clifton springs central school district,787,41.0,54.32355555555556,13.323555555555558
New york,3622920,Phoenix central school district,831,37.0,54.32355555555556,17.323555555555558
New york,3623010,Pine bush central school district,2011,46.0,54.32355555555556,8.323555555555558
New york,3623040,Pine plains central school district,306,43.0,54.32355555555556,11.323555555555558
New york,3623070,Pine valley central school district (south dayton),252,37.0,54.32355555555556,17.323555555555558
New york,3623160,Pittsford central school district,2538,72.0,54.32355555555556,17.676444444444442
New york,3623190,Plainedge union free school district,637,72.0,54.32355555555556,17.676444444444442
New york,3623220,Plainview-old bethpage central school district,1532,66.0,54.32355555555556,11.676444444444442
New york,3623280,Plattsburgh city school district,428,44.0,54.32355555555556,10.323555555555558
New york,3623310,Pleasantville union free school district,811,62.0,54.32355555555556,7.676444444444442
New york,3623340,Pocantico hills central school district,174,,54.32355555555556,
